Frequency,EarTag,Point,FixLocation,Easting,Northing,Azimuth,Date,Time_O,Time,TimeCategory,Temp_C,Wind,Rain,Observer,Grid
149.294,A1698,1,Corner,-53.98381,48.35182,253,2019-05-15,13:54:00,135400,Afternoon 1,6,14 SE,Cloudy,IR,BL
149.294,A1698,2,Spruce,-53.98246,48.34985,295,2019-05-15,14:12:00,141200,Afternoon 1,6,14 SE,Cloudy,GR,BL
149.294,A1698,3,Middle,-53.98392,48.35111,271,2019-05-15,14:28:00,142800,Afternoon 1,6,14 SE,Cloudy,IR,BL
149.294,A1698,1,Corner,-53.98381,48.35182,247.5,2019-05-16,10:17:00,101700,Morning 2,5,7 SSW,Cloudy,IR,BL
149.294,A1698,2,Flagging Tape,-53.98401,48.35032,296.5,2019-05-16,10:59:00,105900,Morning 2,5,7 SSW,Cloudy,GR,BL
149.294,A1698,3,Top,-53.98657,48.35251,173.5,2019-05-16,10:16:00,101600,Morning 2,5,7 SSW,Cloudy,IR,BL
149.294,A1698,1,Corner,-53.98381,48.35182,238.5,2019-05-17,10:09:00,100900,Morning 2,5,14 SW,Cloudy,IR,BL
149.294,A1698,2,Spruce,-53.98246,48.34985,317,2019-05-17,10:26:00,102600,Morning 2,5,14 SW,Cloudy,GR,BL
149.294,A1698,3,Middle,-53.98392,48.35111,298.5,2019-05-17,10:20:00,102000,Morning 2,5,14 SW,Cloudy,IR,BL
149.294,A1698,1,Corner,-53.98381,48.35182,254,2019-05-18,8:32:00,83200,Morning 1,4,12 SW,Cloudy,IR,BL
149.294,A1698,2,Spruce,-53.98246,48.34985,309,2019-05-18,8:45:00,84500,Morning 1,4,12 SW,Cloudy,GR,BL
149.294,A1698,3,Middle,-53.98392,48.35111,296.5,2019-05-18,8:46:00,84600,Morning 1,4,12 SW,Cloudy,IR,BL
149.294,A1698,1,Knoll,-53.98013,48.34954,317,2019-05-19,15:56:00,155600,Afternoon 2,4,11 NNW,Cloudy,GR,BL
149.294,A1698,2,Rock,-53.98146,48.34948,328,2019-05-19,16:27:00,162700,Afternoon 2,4,11 NNW,Cloudy,GR,BL
149.294,A1698,3,Middle,-53.98392,48.35111,335.5,2019-05-19,16:13:00,161300,Afternoon 2,4,11 NNW,Cloudy,IR,BL
149.294,A1698,1,Corner,-53.98381,48.35182,243,2019-05-21,19:20:00,192000,Evening 2,4,5 ENE,Cloudy,IR,BL
149.294,A1698,2,Spruce,-53.98246,48.34985,287,2019-05-21,19:32:00,193200,Evening 2,4,5 ENE,Cloudy,GR,BL
149.294,A1698,3,Middle,-53.98392,48.35111,267,2019-05-21,19:31:00,193100,Evening 2,4,5 ENE,Cloudy,IR,BL
149.294,A1698,1,Knoll,-53.98013,48.34954,303,2019-05-22,6:14:00,61400,Morning 2,1,11 NNE,Drizzling,GR,BL
149.294,A1698,2,Corner,-53.98381,48.35182,260.5,2019-05-22,6:17:00,61700,Morning 2,1,11 NNE,Drizzling,IR,BL
149.294,A1698,3,Middle,-53.98392,48.35111,328.5,2019-05-22,6:27:00,62700,Morning 2,1,11 NNE,Drizzling,IR,BL
149.294,A1698,1,Knoll,-53.98013,48.34954,310,2019-05-23,10:02:00,100200,Morning 3,2,15 NNW,Cloudy,GR,BL
149.294,A1698,2,Spruce,-53.98246,48.34985,334,2019-05-23,10:16:00,101600,Morning 3,2,15 NNW,Cloudy,GR,BL
149.294,A1698,3,Corner,-53.98381,48.35182,231.5,2019-05-23,10:03:00,100300,Morning 3,2,15 NNW,Cloudy,IR,BL
149.294,A1698,1,Knoll,-53.98013,48.34954,299,2019-05-26,16:53:00,165300,Afternoon 3,13,8 ENE,Sunny,GR,BL
149.294,A1698,2,Rock,-53.98146,48.34948,326.5,2019-05-26,17:00:00,170000,Afternoon 3,13,8 ENE,Sunny,GR,BL
149.294,A1698,3,Spruce,-53.98246,48.34985,14,2019-05-26,17:07:00,170700,Afternoon 3,13,8 ENE,Sunny,GR,BL
149.294,A1698,1,Corner,-53.98381,48.35182,271,2019-05-27,17:14:00,171400,Afternoon 2,6,11 E,Sun & Clouds,GR,BL
149.294,A1698,2,Middle,-53.98392,48.35111,301,2019-05-27,17:20:00,172000,Afternoon 2,6,11 E,Sun & Clouds,GR,BL
149.294,A1698,3,Spruce,-53.98246,48.34985,314,2019-05-27,17:30:00,173000,Afternoon 2,6,11 E,Sun & Clouds,GR,BL
149.294,A1698,1,Knoll,-53.98013,48.34954,313,2019-06-11,5:35:00,53500,Morning 1,5,20 NW,Clear,GR,BL
149.294,A1698,2,Spruce,-53.98246,48.34985,341.5,2019-06-11,5:50:00,55000,Morning 1,5,20 NW,Clear,GR,BL
149.294,A1698,3,Flagging Tape,-53.98401,48.35032,22,2019-06-11,6:12:00,61200,Morning 1,5,20 NW,Clear,GR,BL
149.294,A1698,1,Knoll,-53.98013,48.34954,297,2019-06-12,7:41:00,74100,Morning 4,8,20 S,Overcast,GR,BL
149.294,A1698,2,Spruce,-53.98246,48.34985,316,2019-06-12,7:55:00,75500,Morning 4,8,20 S,Overcast,GR,BL
149.294,A1698,3,Corner,-53.98381,48.35182,217.5,2019-06-12,7:45:00,74500,Morning 4,8,20 S,Overcast,IR,BL
149.294,A1698,1,Knoll,-53.98013,48.34954,302.5,2019-06-14,20:13:00,201300,Evening 4,8,20 SE,Some Clouds,GR,BL
149.294,A1698,2,Rock,-53.98146,48.34948,312,2019-06-14,20:35:00,203500,Evening 4,8,20 SE,Some Clouds,GR,BL
149.294,A1698,3,Top,-53.98657,48.35251,238.5,2019-06-14,20:27:00,202700,Evening 4,8,20 SE,Some Clouds,IR,BL
149.294,A1698,1,Knoll,-53.98013,48.34954,299,2019-06-16,14:01:00,140100,Afternoon 2,14,15 SE,Some Clouds,GR,BL
149.294,A1698,2,Spruce,-53.98246,48.34985,348,2019-06-16,14:21:00,142100,Afternoon 2,14,15 SE,Some Clouds,GR,BL
149.294,A1698,3,Rock,-53.98146,48.34948,328.5,2019-06-16,14:26:00,142600,Afternoon 2,14,15 SE,Some Clouds,GR,BL
149.294,A1698,1,Corner,-53.98381,48.35182,179.5,2019-06-17,19:58:00,195800,Evening 2,13,20 SE,Cloudy,IR,BL
149.294,A1698,2,Middle,-53.98392,48.35111,155,2019-06-17,20:19:00,201900,Evening 2,13,20 SE,Cloudy,IR,BL
149.294,A1698,3,Flagging Tape,-53.98401,48.35032,26.5,2019-06-17,20:26:00,202600,Evening 2,13,20 SE,Cloudy,IR,BL
149.294,A1698,1,Knoll,-53.98013,48.34954,12,2019-06-19,6:39:00,63900,Morning 3,7,20 NW,Cloudy,GR,BL
149.294,A1698,2,Spruce,-53.98246,48.34985,87,2019-06-19,6:48:00,64800,Morning 3,7,20 NW,Cloudy,GR,BL
149.294,A1698,3,Corner,-53.98381,48.35182,122.5,2019-06-19,6:39:00,63900,Morning 3,7,20 NW,Cloudy,IR,BL
149.294,A1698,1,Rock,-53.98146,48.34948,311,2019-06-20,11:01:00,110100,Morning 1,11,10 W,Sunny,GR,BL
149.294,A1698,2,Corner,-53.98381,48.35182,183.5,2019-06-20,10:31:00,103100,Morning 1,11,10 W,Sunny,IR,BL
149.294,A1698,3,Middle,-53.98392,48.35111,220.5,2019-06-20,11:00:00,110000,Morning 1,11,10 W,Sunny,IR,BL
149.294,A1698,1,Spruce,-53.98246,48.34985,356,2019-06-25,5:29:00,52900,Morning 1,8,15 NW,Partly Cloudy,GR,BL
149.294,A1698,2,Rock,-53.98146,48.34948,344,2019-06-25,5:43:00,54300,Morning 1,8,15 NW,Partly Cloudy,GR,BL
149.294,A1698,3,Squirrel,-53.9848,48.35209,75.5,2019-06-25,5:41:00,54100,Morning 1,8,15 NW,Partly Cloudy,IR,BL
149.294,A1698,1,Knoll,-53.98013,48.34954,309,2019-06-26,5:50:00,55000,Morning 2,8,10 VR,Partly Cloudy,GR,BL
149.294,A1698,2,Rock,-53.98146,48.34948,319,2019-06-26,6:12:00,61200,Morning 2,8,10 VR,Partly Cloudy,GR,BL
149.294,A1698,3,Top,-53.98657,48.35251,105,2019-06-26,6:17:00,61700,Morning 2,8,10 VR,Partly Cloudy,IR,BL
149.294,A1698,1,Corner,-53.98381,48.35182,168.5,2019-06-28,6:37:00,63700,Morning 3,5,2 NE,Clear,IR,BL
149.294,A1698,2,Knoll,-53.98013,48.34954,299,2019-06-28,6:37:00,63700,Morning 3,5,2 NE,Clear,GR,BL
149.294,A1698,3,Spruce,-53.98246,48.34985,333,2019-06-28,6:41:00,64100,Morning 3,5,2 NE,Clear,GR,BL
149.294,A1698,1,Knoll,-53.98013,48.34954,303,2019-07-09,17:13:00,171300,Evening 1,19,15 NW,Partly Cloudy,GR,BL
149.294,A1698,2,Corner,-53.98381,48.35182,201,2019-07-09,17:20:00,172000,Evening 1,19,15 NW,Partly Cloudy,IR,BL
149.294,A1698,3,Squirrel,-53.9848,48.35209,153.5,2019-07-09,17:42:00,174200,Evening 1,19,15 NW,Partly Cloudy,IR,BL
149.294,A1698,1,Spruce,-53.98246,48.34985,350,2019-07-13,19:42:00,194200,Evening 4,17,13 SW,Cloudy,GR,BL
149.294,A1698,2,Squirrel,-53.9848,48.35209,78,2019-07-13,19:44:00,194400,Evening 4,17,13 SW,Cloudy,IR,BL
149.294,A1698,3,Middle,-53.98392,48.35111,28,2019-07-13,20:02:00,200200,Evening 4,17,13 SW,Cloudy,IR,BL
149.294,A1698,1,Corner,-53.98381,48.35182,236,2019-08-26,18:06:00,180600,Evening 2,20,6 NE,Sunny,IR,BL
149.294,A1698,2,Knoll,-53.98013,48.34954,307,2019-08-26,17:46:00,174600,Evening 2,20,6 NE,Sunny,GR,BL
149.294,A1698,3,Spruce,-53.98246,48.34985,329,2019-08-26,17:59:00,175900,Evening 2,20,6 NE,Sunny,GR,BL
149.294,A1698,1,Corner,-53.98381,48.35182,208,2019-08-28,11:28:00,112800,Morning 1,14,7 SE,Overcast,IR,BL
149.294,A1698,2,Middle,-53.98392,48.35111,250,2019-08-28,11:39:00,113900,Morning 1,14,7 SE,Overcast,IR,BL
149.294,A1698,3,Spruce,-53.98246,48.34985,304,2019-08-28,11:35:00,113500,Morning 1,14,7 SE,Overcast,GR,BL
149.294,A1698,1,Corner,-53.98381,48.35182,283.5,2019-08-29,19:07:00,190700,Evening 1,12,5 SSE,Overcast,IR,BL
149.294,A1698,2,Spruce,-53.98246,48.34985,326,2019-08-29,19:05:00,190500,Evening 1,12,5 SSE,Overcast,GR,BL
149.294,A1698,3,Flagging Tape,-53.98401,48.35032,334,2019-08-29,19:26:00,192600,Evening 1,12,5 SSE,Overcast,GR,BL
149.294,A1698,1,Flagging Tape,-53.98401,48.35032,302,2019-08-30,11:41:00,114100,Morning 4,15,15 S,Overcast,GR,BL
149.294,A1698,2,Rock,-53.98146,48.34948,300,2019-08-30,11:53:00,115300,Morning 4,15,15 S,Overcast,GR,BL
149.294,A1698,3,Corner,-53.98381,48.35182,231,2019-08-30,11:46:00,114600,Morning 4,15,15 S,Overcast,IR,BL
149.294,A1698,1,Corner,-53.98381,48.35182,216.5,2019-09-01,9:06:00,90600,Morning 2,15,19 WSW,Sunny,IR,BL
149.294,A1698,2,Flagging Tape,-53.98401,48.35032,332,2019-09-01,8:48:00,84800,Morning 2,15,19 WSW,Sunny,GR,BL
149.294,A1698,3,Spruce,-53.98246,48.34985,316.5,2019-09-01,8:57:00,85700,Morning 2,15,19 WSW,Sunny,GR,BL
149.423,A2081,1,Knoll,-53.98013,48.34954,316,2019-05-11,15:08:00,150800,Afternoon,7,5 VR,Light drizzle,GR,BL
149.423,A2081,2,Flagging Tape,-53.98401,48.35032,25,2019-05-11,15:43:00,154300,Afternoon,7,5 VR,Light drizzle,IR,BL
149.423,A2081,3,Spruce,-53.98246,48.34985,352,2019-05-11,16:03:00,160300,Afternoon,7,5 VR,Light drizzle,IR,BL
149.423,A2081,1,Corner,-53.98381,48.35182,175,2019-05-12,10:30:00,103000,Morning 2,5,6 NE,Light snow/hail,IR,BL
149.423,A2081,2,Flagging Tape,-53.98401,48.35032,29,2019-05-12,10:39:00,103900,Morning 2,5,6 NE,Light snow/hail,IR,BL
149.423,A2081,3,Spruce,-53.98246,48.34985,318,2019-05-12,10:50:00,105000,Morning 2,5,6 NE,Light snow/hail,GR,BL
149.423,A2081,1,Knoll,-53.98013,48.34954,311,2019-05-13,10:38:00,103800,Morning 3,4,8 NNW,Mixed clouds,GR,BL
149.423,A2081,2,Spruce,-53.98246,48.34985,345,2019-05-13,10:51:00,105100,Morning 3,4,8 NNW,Mixed clouds,GR,BL
149.423,A2081,3,Rock,-53.98146,48.34948,336,2019-05-13,11:08:00,110800,Morning 3,4,8 NNW,Mixed clouds,GR,BL
149.423,A2081,1,Knoll,-53.98013,48.34954,292,2019-05-14,14:17:00,141700,Afternoon 2,14,10 W,Sunny,GR,BL
149.423,A2081,2,Rock,-53.98146,48.34948,305.5,2019-05-14,14:45:00,144500,Afternoon 2,14,10 W,Sunny,GR,BL
149.423,A2081,3,Flagging Tape,-53.98401,48.35032,13,2019-05-14,14:35:00,143500,Afternoon 2,14,10 W,Sunny,IR,BL
149.423,A2081,1,Spruce,-53.98246,48.34985,328,2019-05-15,14:52:00,145200,Afternoon 2,6,14 SE,Cloudy,GR,BL
149.423,A2081,2,Rock,-53.98146,48.34948,322,2019-05-15,14:56:00,145600,Afternoon 2,6,14 SE,Cloudy,GR,BL
149.423,A2081,3,Flagging Tape,-53.98401,48.35032,9.5,2019-05-15,14:57:00,145700,Afternoon 2,6,14 SE,Cloudy,IR,BL
149.423,A2081,1,Corner,-53.98381,48.35182,154.5,2019-05-17,10:06:00,100600,Morning 2,5,14 SW,Cloudy,IR,BL
149.423,A2081,2,Spruce,-53.98246,48.34985,341.5,2019-05-17,10:24:00,102400,Morning 2,5,14 SW,Cloudy,GR,BL
149.423,A2081,3,Middle,-53.98392,48.35111,129.5,2019-05-17,10:24:00,102400,Morning 2,5,14 SW,Cloudy,IR,BL
149.423,A2081,1,Knoll,-53.98013,48.34954,314,2019-05-18,9:09:00,90900,Morning 2,4,4 SW,Cloudy,GR,BL
149.423,A2081,2,Corner,-53.98381,48.35182,94,2019-05-18,9:10:00,91000,Morning 2,4,4 SW,Cloudy,IR,BL
149.423,A2081,3,Middle,-53.98392,48.35111,31.5,2019-05-18,9:20:00,92000,Morning 2,4,4 SW,Cloudy,IR,BL
149.423,A2081,1,Knoll,-53.98013,48.34954,319,2019-05-19,16:41:00,164100,Afternoon 3,4,11 NNW,Cloudy,GR,BL
149.423,A2081,2,Spruce,-53.98246,48.34985,344.5,2019-05-19,16:53:00,165300,Afternoon 3,4,11 NNW,Cloudy,GR,BL
149.423,A2081,3,Corner,-53.98381,48.35182,106,2019-05-19,16:42:00,164200,Afternoon 3,4,11 NNW,Cloudy,IR,BL
149.423,A2081,1,Knoll,-53.98013,48.34954,300,2019-05-20,19:14:00,191400,Evening 1,App not working,,Sun & Clouds,GR,BL
149.423,A2081,2,New point,-53.9848,48.35209,143.5,2019-05-20,19:31:00,193100,Evening 1,App not working,,Sun & Clouds,IR,BL
149.423,A2081,3,Corner,-53.98381,48.35182,170,2019-05-20,19:15:00,191500,Evening 1,App not working,,Sun & Clouds,IR,BL
149.423,A2081,1,Middle,-53.98392,48.35111,95,2019-05-21,19:34:00,193400,Evening 2,4,5 ENE,Cloudy,IR,BL
149.423,A2081,2,Spruce,-53.98246,48.34985,342,2019-05-21,19:30:00,193000,Evening 2,4,5 ENE,Cloudy,GR,BL
149.423,A2081,3,Flagging Tape,-53.98401,48.35032,38.5,2019-05-21,19:43:00,194300,Evening 2,4,5 ENE,Cloudy,IR,BL
149.423,A2081,1,Corner,-53.98381,48.35182,129,2019-05-23,9:04:00,90400,Morning 1,1,18 NW,Cloudy,IR,BL
149.423,A2081,2,Spruce,-53.98246,48.34985,348.5,2019-05-23,9:20:00,92000,Morning 1,1,18 NW,Cloudy,GR,BL
149.423,A2081,3,Middle,-53.98392,48.35111,61.5,2019-05-23,9:13:00,91300,Morning 1,1,18 NW,Cloudy,IR,BL
149.423,A2081,1,Knoll,-53.98013,48.34954,290,2019-05-24,19:49:00,194900,Evening 2,10,7 WNW,Sun & Clouds,GR,BL
149.423,A2081,2,Spruce,-53.98246,48.34985,341,2019-05-24,19:59:00,195900,Evening 2,10,7 WNW,Sun & Clouds,GR,BL
149.423,A2081,3,Rock,-53.98146,48.34948,320,2019-05-24,20:05:00,200500,Evening 2,10,7 WNW,Sun & Clouds,GR,BL
149.423,A2081,1,Knoll,-53.98013,48.34954,320,2019-05-25,6:16:00,61600,Morning 2,1,5 WSW,Clear,GR,BL
149.423,A2081,2,Spruce,-53.98246,48.34985,345,2019-05-25,6:21:00,62100,Morning 2,1,5 WSW,Clear,GR,BL
149.423,A2081,3,Corner,-53.98381,48.35182,82,2019-05-25,6:17:00,61700,Morning 2,1,5 WSW,Clear,IR,BL
149.423,A2081,1,Knoll,-53.98013,48.34954,312,2019-05-26,15:39:00,153900,Afternoon 1,14,8 ENE,Sunny,GR,BL
149.423,A2081,2,Rock,-53.98146,48.34948,329.5,2019-05-26,15:42:00,154200,Afternoon 1,14,8 ENE,Sunny,GR,BL
149.423,A2081,3,Middle,-53.98392,48.35111,15,2019-05-26,16:08:00,160800,Afternoon 1,14,8 ENE,Sunny,GR,BL
149.423,A2081,1,Flagging Tape,-53.98401,48.35032,32.5,2019-05-27,18:38:00,183800,Evening 2,5,8 ENE,Cloudy,GR,BL
149.423,A2081,2,Rock,-53.98146,48.34948,326,2019-05-27,18:53:00,185300,Evening 2,5,8 ENE,Cloudy,GR,BL
149.423,A2081,3,New point,-53.97953,48.3516,271,2019-05-27,19:08:00,190800,Evening 2,5,8 ENE,Cloudy,GR,BL
149.423,A2081,1,Knoll,-53.98013,48.34954,306,2019-05-28,10:46:00,104600,Morning 3,4,5 E,Cloudy,GR,BL
149.423,A2081,2,Rock,-53.98146,48.34948,328,2019-05-28,10:54:00,105400,Morning 3,4,5 E,Cloudy,GR,BL
149.423,A2081,3,Flagging Tape,-53.98401,48.35032,24,2019-05-28,11:04:00,110400,Morning 3,4,5 E,Cloudy,GR,BL
149.423,A2081,1,Knoll,-53.98013,48.34954,319,2019-06-11,5:27:00,52700,Morning 1,5,20 NW,Clear,GR,BL
149.423,A2081,2,Spruce,-53.98246,48.34985,358,2019-06-11,5:43:00,54300,Morning 1,5,20 NW,Clear,GR,BL
149.423,A2081,3,Flagging Tape,-53.98401,48.35032,44,2019-06-11,5:56:00,55600,Morning 1,5,20 NW,Clear,GR,BL
149.423,A2081,1,Spruce,-53.98246,48.34985,347,2019-06-12,6:38:00,63800,Morning 2,8,20 S,Overcast,GR,BL
149.423,A2081,2,Corner,-53.98381,48.35182,145,2019-06-12,6:39:00,63900,Morning 2,8,20 S,Overcast,IR,BL
149.423,A2081,3,Middle,-53.98392,48.35111,46.5,2019-06-12,6:49:00,64900,Morning 2,8,20 S,Overcast,IR,BL
149.423,A2081,1,Knoll,-53.98013,48.34954,336,2019-06-13,19:53:00,195300,Evening 2,8,20 NW,Cloudy,GR,BL
149.423,A2081,2,Spruce,-53.98246,48.34985,30,2019-06-13,20:06:00,200600,Evening 2,8,20 NW,Cloudy,GR,BL
149.423,A2081,3,Top,-53.98657,48.35251,106,2019-06-13,19:55:00,195500,Evening 2,8,20 NW,Cloudy,IR,BL
149.423,A2081,1,Spruce,-53.98246,48.34985,343,2019-06-16,14:16:00,141600,Afternoon 2,14,15 SE,Some Clouds,GR,BL
149.423,A2081,2,Corner,-53.98381,48.35182,130,2019-06-16,14:10:00,141000,Afternoon 2,14,15 SE,Some Clouds,IR,BL
149.423,A2081,3,Middle,-53.98392,48.35111,79.5,2019-06-16,14:27:00,142700,Afternoon 2,14,15 SE,Some Clouds,IR,BL
149.423,A2081,1,Corner,-53.98381,48.35182,156.5,2019-06-17,19:10:00,191000,Evening 1,13,20 SE,Cloudy,IR,BL
149.423,A2081,2,Top,-53.98657,48.35251,123.5,2019-06-17,19:26:00,192600,Evening 1,13,20 SE,Cloudy,IR,BL
149.423,A2081,3,Squirrel,-53.9848,48.35209,136,2019-06-17,19:42:00,194200,Evening 1,13,20 SE,Cloudy,IR,BL
149.423,A2081,1,Knoll,-53.98013,48.34954,308.5,2019-06-18,20:00:00,200000,Evening 2,10,20 NW,Cloudy,GR,BL
149.423,A2081,2,Spruce,-53.98246,48.34985,348,2019-06-18,20:14:00,201400,Evening 2,10,20 NW,Cloudy,GR,BL
149.423,A2081,3,Middle,-53.98392,48.35111,106,2019-06-18,20:07:00,200700,Evening 2,10,20 NW,Cloudy,IR,BL
149.423,A2081,1,Knoll,-53.98013,48.34954,218,2019-06-19,6:34:00,63400,Morning 3,7,20 NW,Cloudy,GR,BL
149.423,A2081,2,Spruce,-53.98246,48.34985,118,2019-06-19,6:50:00,65000,Morning 3,7,20 NW,Cloudy,GR,BL
149.423,A2081,3,Corner,-53.98381,48.35182,144.5,2019-06-19,6:34:00,63400,Morning 3,7,20 NW,Cloudy,IR,BL
149.423,A2081,1,Corner,-53.98381,48.35182,165.5,2019-06-20,11:25:00,112500,Morning 2,14,10 W,Sunny,IR,BL
149.423,A2081,2,Squirrel,-53.9848,48.35209,129.5,2019-06-20,11:48:00,114800,Morning 2,14,10 W,Sunny,IR,BL
149.423,A2081,3,Middle,-53.98392,48.35111,50,2019-06-20,11:54:00,115400,Morning 2,14,10 W,Sunny,IR,BL
149.423,A2081,1,Knoll,-53.98013,48.34954,315,2019-06-21,18:02:00,180200,Evening 1,13,20 SE,Drizzling,GR,BL
149.423,A2081,2,Spruce,-53.98246,48.34985,336,2019-06-21,18:08:00,180800,Evening 1,13,20 SE,Drizzling,GR,BL
149.423,A2081,3,Squirrel,-53.9848,48.35209,66,2019-06-21,18:17:00,181700,Evening 1,13,20 SE,Drizzling,IR,BL
149.423,A2081,1,Knoll,-53.98013,48.34954,317.5,2019-06-24,19:24:00,192400,Evening 2,11,20 SW,Partly Cloudy,GR,BL
149.423,A2081,2,Spruce,-53.98246,48.34985,342,2019-06-24,19:32:00,193200,Evening 2,11,20 SW,Partly Cloudy,GR,BL
149.423,A2081,3,Top,-53.98657,48.35251,110.5,2019-06-24,19:23:00,192300,Evening 2,11,20 SW,Partly Cloudy,IR,BL
149.423,A2081,1,Spruce,-53.98246,48.34985,336,2019-06-25,5:25:00,52500,Morning 1,8,15 NW,Partly Cloudy,GR,BL
149.423,A2081,2,Corner,-53.98381,48.35182,152,2019-06-25,5:27:00,52700,Morning 1,8,15 NW,Partly Cloudy,IR,BL
149.423,A2081,3,Squirrel,-53.9848,48.35209,122,2019-06-25,5:38:00,53800,Morning 1,8,15 NW,Partly Cloudy,IR,BL
149.423,A2081,1,Knoll,-53.98013,48.34954,295,2019-06-26,5:17:00,51700,Morning 1,8,10 VR,Cloudy,GR,BL
149.423,A2081,2,Spruce,-53.98246,48.34985,341,2019-06-26,5:28:00,52800,Morning 1,8,10 VR,Cloudy,GR,BL
149.423,A2081,3,Rock,-53.98146,48.34948,315,2019-06-26,5:40:00,54000,Morning 1,8,10 VR,Cloudy,GR,BL
149.423,A2081,1,Corner,-53.98381,48.35182,171,2019-06-28,6:31:00,63100,Morning 3,5,2 NE,Clear,IR,BL
149.423,A2081,2,Knoll,-53.98013,48.34954,294,2019-06-28,6:34:00,63400,Morning 3,5,2 NE,Clear,GR,BL
149.423,A2081,3,Spruce,-53.98246,48.34985,324,2019-06-28,6:50:00,65000,Morning 3,5,2 NE,Clear,GR,BL
149.423,A2081,1,Rock,-53.98146,48.34948,310,2019-07-10,7:11:00,71100,Morning 2,9,4 NW,Cloudy,GR,BL
149.423,A2081,2,Corner,-53.98381,48.35182,184,2019-07-10,6:53:00,65300,Morning 2,9,4 NW,Cloudy,IR,BL
149.423,A2081,3,Middle,-53.98392,48.35111,293.5,2019-07-10,7:21:00,72100,Morning 2,9,4 NW,Cloudy,IR,BL
149.423,A2081,1,Corner,-53.98381,48.35182,142,2019-08-26,17:24:00,172400,Evening 1,22,3 E,Sunny,IR,BL
149.423,A2081,2,Knoll,-53.98013,48.34954,300,2019-08-26,17:18:00,171800,Evening 1,22,3 E,Sunny,GR,BL
149.423,A2081,3,Spruce,-53.98246,48.34985,12,2019-08-26,17:27:00,172700,Evening 1,22,3 E,Sunny,GR,BL
149.423,A2081,1,Flagging Tape,-53.98401,48.35032,15,2019-08-27,7:03:00,70300,Morning 2,10,2 SE,Clear,IR,BL
149.423,A2081,2,Spruce,-53.98246,48.34985,353,2019-08-27,7:07:00,70700,Morning 2,10,2 SE,Clear,GR,BL
149.423,A2081,3,Rock,-53.98146,48.34948,344.5,2019-08-27,7:18:00,71800,Morning 2,10,2 SE,Clear,GR,BL
149.423,A2081,1,Corner,-53.98381,48.35182,163.5,2019-08-28,18:48:00,184800,Evening 1,16,6 NE,Mostly Cloudy,IR,BL
149.423,A2081,2,Knoll,-53.98013,48.34954,296,2019-08-28,18:40:00,184000,Evening 1,16,6 NE,Mostly Cloudy,GR,BL
149.423,A2081,3,Rock,-53.98146,48.34948,316.5,2019-08-28,18:55:00,185500,Evening 1,16,6 NE,Mostly Cloudy,GR,BL
149.423,A2081,1,Middle,-53.98392,48.35111,33.5,2019-08-29,6:51:00,65100,Morning 2,10,5 NNE,Drizzling,IR,BL
149.423,A2081,2,Knoll,-53.98013,48.34954,311,2019-08-29,6:50:00,65000,Morning 2,10,5 NNE,Drizzling,GR,BL
149.423,A2081,3,Rock,-53.98146,48.34948,324.5,2019-08-29,7:06:00,70600,Morning 2,10,5 NNE,Drizzling,GR,BL
149.423,A2081,1,Knoll,-53.98013,48.34954,312.5,2019-08-31,18:51:00,185100,Evening 1,23,17 SW,Partly Cloudy,GR,BL
149.423,A2081,2,Spruce,-53.98246,48.34985,322.5,2019-08-31,18:57:00,185700,Evening 1,23,17 SW,Partly Cloudy,GR,BL
149.423,A2081,3,Rock,-53.98146,48.34948,320,2019-08-31,19:06:00,190600,Evening 1,23,17 SW,Partly Cloudy,GR,BL
149.423,A2081,1,Corner,-53.98381,48.35182,136.5,2019-09-01,9:14:00,91400,Morning 3,15,19 WSW,Sunny,IR,BL
149.423,A2081,2,Middle,-53.98392,48.35111,47,2019-09-01,9:25:00,92500,Morning 3,15,19 WSW,Sunny,IR,BL
149.423,A2081,3,Spruce,-53.98246,48.34985,345,2019-09-01,9:28:00,92800,Morning 3,15,19 WSW,Sunny,GR,BL
149.513,A2034,1,Corner,-53.98381,48.35182,147.5,2019-05-11,10:00:00,100000,Morning,1,5 VR,Very light snow,IR,BL
149.513,A2034,2,Spruce,-53.98246,48.34985,45,2019-05-11,10:04:00,100400,Morning,1,5 VR,Very light snow,GR,BL
149.513,A2034,3,New point,-53.98391,48.35098,132,2019-05-11,11:49:00,114900,Morning,1,5 VR,Very light snow,IR,BL
149.513,A2034,1,Spruce,-53.98246,48.34985,24,2019-05-12,15:19:00,151900,Afternoon 1,5,11 NNW,Cloudy,GR,BL
149.513,A2034,2,Flagging Tape,-53.98401,48.35032,72,2019-05-12,15:11:00,151100,Afternoon 1,5,11 NNW,Cloudy,IR,BL
149.513,A2034,3,New point,-53.98393,48.35112,105,2019-05-12,15:38:00,153800,Afternoon 1,5,11 NNW,Cloudy,IR,BL
149.513,A2034,1,Knoll,-53.98013,48.34954,3.5,2019-05-13,9:10:00,91000,Morning 1,4,13 NNW,Mixed clouds,GR,BL
149.513,A2034,2,Corner,-53.98381,48.35182,105.5,2019-05-13,9:09:00,90900,Morning 1,4,13 NNW,Mixed clouds,IR,BL
149.513,A2034,3,Spruce,-53.98246,48.34985,39.5,2019-05-13,9:21:00,92100,Morning 1,4,13 NNW,Mixed clouds,GR,BL
