ID,Herbivore,Herbivore Scientific Name,Plant Species,Plant Scientific Name,Plant group,N,P,C,StoichUnits,Protein,Carbohydrate,UnspFiber,NDF,ADF,Cellulose,Hemicellulose,Lignin,ADL,Fat,Ash,MnUnits,Terpenoids,TerpUnits,Tannins,TannUnits,Phenolics,PhenUnits,Resins,ResUnits,Monterpenes,MoneTerpUnits,SourceInPaper,Notes,Ref
55,Red deer,Cervus elaphus,Chestnut,Castanea sativa,Broad-leaved,,,,,,,,,,,,,,,,% dry matter,,,,% dry matter,,,,,,,eSuppMaterials,"Winter data; not including ADL+ash as it mixes two macronutrients; leaves/buds, young sprouts seedling","Verheyden-Tixier, H., P.-C. Renaud, N. Morellet, J. Jamot, J.-M. Besle, and B. Dumont. 2008. Selection for nutrients by red deer hinds feeding on a mixed forest edge. Oecologia 156:715–726."
55,Red deer,Cervus elaphus,Common hazel,Corylus avellana,Broad-leaved,,,,,7.500,,,65.400,47.000,,,,,,,% dry matter,,,3.500,% dry matter,,,,,,,eSuppMaterials,"Winter data; not including ADL+ash as it mixes two macronutrients; leaves/buds, young sprouts in winter","Verheyden-Tixier, H., P.-C. Renaud, N. Morellet, J. Jamot, J.-M. Besle, and B. Dumont. 2008. Selection for nutrients by red deer hinds feeding on a mixed forest edge. Oecologia 156:715–726."
55,Red deer,Cervus elaphus,,Crataegus oxyacantha,,,,,,,,,,,,,,,,,% dry matter,,,,% dry matter,,,,,,,eSuppMaterials,"Winter data; not including ADL+ash as it mixes two macronutrients; leaves/buds, young sprouts in winter","Verheyden-Tixier, H., P.-C. Renaud, N. Morellet, J. Jamot, J.-M. Besle, and B. Dumont. 2008. Selection for nutrients by red deer hinds feeding on a mixed forest edge. Oecologia 156:715–726."
55,Red deer,Cervus elaphus,European beech,Fagus sylvatica,Broad-leaved,,,,,5.400,,,74.500,52.600,,,,,,,% dry matter,,,1.700,% dry matter,,,,,,,eSuppMaterials,"Winter data; not including ADL+ash as it mixes two macronutrients; leaves/buds, young sprouts in winter","Verheyden-Tixier, H., P.-C. Renaud, N. Morellet, J. Jamot, J.-M. Besle, and B. Dumont. 2008. Selection for nutrients by red deer hinds feeding on a mixed forest edge. Oecologia 156:715–726."
55,Red deer,Cervus elaphus,Norway spruce,Picea abies,Coniferous,,,,,9.100,,,48.900,31.400,,,,,,,% dry matter,,,2.600,% dry matter,,,,,,,eSuppMaterials,"Winter data; not including ADL+ash as it mixes two macronutrients; leaves/buds, young sprouts in winter","Verheyden-Tixier, H., P.-C. Renaud, N. Morellet, J. Jamot, J.-M. Besle, and B. Dumont. 2008. Selection for nutrients by red deer hinds feeding on a mixed forest edge. Oecologia 156:715–726."
55,Red deer,Cervus elaphus,Sweet cherry,Prunus avium,Broad-leaved,,,,,6.100,,,55.800,42.500,,,,,,,% dry matter,,,1.800,% dry matter,,,,,,,eSuppMaterials,"Winter data; not including ADL+ash as it mixes two macronutrients; leaves/buds, young sprouts in winter","Verheyden-Tixier, H., P.-C. Renaud, N. Morellet, J. Jamot, J.-M. Besle, and B. Dumont. 2008. Selection for nutrients by red deer hinds feeding on a mixed forest edge. Oecologia 156:715–726."
55,Red deer,Cervus elaphus,Sweet cherry,Prunus avium,Broad-leaved,,,,,,,,,,,,,,,,% dry matter,,,,% dry matter,,,,,,,eSuppMaterials,"Winter data; not including ADL+ash as it mixes two macronutrients; leaves/buds, young sprouts seedlings","Verheyden-Tixier, H., P.-C. Renaud, N. Morellet, J. Jamot, J.-M. Besle, and B. Dumont. 2008. Selection for nutrients by red deer hinds feeding on a mixed forest edge. Oecologia 156:715–726."
55,Red deer,Cervus elaphus,Blackthorn,Prunus spinosa,Broad-leaved,,,,,4.900,,,66.400,49.900,,,,,,,% dry matter,,,,% dry matter,,,,,,,eSuppMaterials,"Winter data; not including ADL+ash as it mixes two macronutrients; leaves/buds, young sprouts in winter","Verheyden-Tixier, H., P.-C. Renaud, N. Morellet, J. Jamot, J.-M. Besle, and B. Dumont. 2008. Selection for nutrients by red deer hinds feeding on a mixed forest edge. Oecologia 156:715–726."
55,Red deer,Cervus elaphus,English oak,Quercus pedunculata,Broad-leaved,,,,,8.800,,,56.100,37.900,,,,,,,% dry matter,,,5.000,% dry matter,,,,,,,eSuppMaterials,"Winter data; not including ADL+ash as it mixes two macronutrients; leaves/buds, young sprouts in winter","Verheyden-Tixier, H., P.-C. Renaud, N. Morellet, J. Jamot, J.-M. Besle, and B. Dumont. 2008. Selection for nutrients by red deer hinds feeding on a mixed forest edge. Oecologia 156:715–726."
55,Red deer,Cervus elaphus,Redcurrant,Ribes rubrum,,,,,,,,,,,,,,,,,% dry matter,,,,% dry matter,,,,,,,eSuppMaterials,"Winter data; not including ADL+ash as it mixes two macronutrients; leaves/buds, young sprouts in winter","Verheyden-Tixier, H., P.-C. Renaud, N. Morellet, J. Jamot, J.-M. Besle, and B. Dumont. 2008. Selection for nutrients by red deer hinds feeding on a mixed forest edge. Oecologia 156:715–726."
55,Red deer,Cervus elaphus,Dog rose,Rosa canina,,,,,,7.800,,,49.600,33.800,,,,,,,% dry matter,,,,% dry matter,,,,,,,eSuppMaterials,"Winter data; not including ADL+ash as it mixes two macronutrients; leaves/buds, young sprouts in winter","Verheyden-Tixier, H., P.-C. Renaud, N. Morellet, J. Jamot, J.-M. Besle, and B. Dumont. 2008. Selection for nutrients by red deer hinds feeding on a mixed forest edge. Oecologia 156:715–726."
55,Red deer,Cervus elaphus,Dog rose,Rosa canina,,,,,,,,,,,,,,,,,% dry matter,,,,% dry matter,,,,,,,eSuppMaterials,Winter data; not including ADL+ash as it mixes two macronutrients; fruit,"Verheyden-Tixier, H., P.-C. Renaud, N. Morellet, J. Jamot, J.-M. Besle, and B. Dumont. 2008. Selection for nutrients by red deer hinds feeding on a mixed forest edge. Oecologia 156:715–726."
55,Red deer,Cervus elaphus,Blackberry,Rubus fructicosus,,,,,,,,,,,,,,,,,% dry matter,,,,% dry matter,,,,,,,eSuppMaterials,Winter data; not including ADL+ash as it mixes two macronutrients; fruit,"Verheyden-Tixier, H., P.-C. Renaud, N. Morellet, J. Jamot, J.-M. Besle, and B. Dumont. 2008. Selection for nutrients by red deer hinds feeding on a mixed forest edge. Oecologia 156:715–726."
55,Red deer,Cervus elaphus,Blackberry,Rubus fructicosus,,,,,,10.900,,,36.100,19.600,,,,,,,% dry matter,,,5.600,% dry matter,,,,,,,eSuppMaterials,"Winter data; not including ADL+ash as it mixes two macronutrients; leaves/buds, young sprouts in winter","Verheyden-Tixier, H., P.-C. Renaud, N. Morellet, J. Jamot, J.-M. Besle, and B. Dumont. 2008. Selection for nutrients by red deer hinds feeding on a mixed forest edge. Oecologia 156:715–726."
55,Red deer,Cervus elaphus,Goat willow,Salix caprea,Broad-leaved,,,,,7.100,,,55.600,39.300,,,,,,,% dry matter,,,2.000,% dry matter,,,,,,,eSuppMaterials,"Winter data; not including ADL+ash as it mixes two macronutrients; leaves/buds, young sprouts in winter","Verheyden-Tixier, H., P.-C. Renaud, N. Morellet, J. Jamot, J.-M. Besle, and B. Dumont. 2008. Selection for nutrients by red deer hinds feeding on a mixed forest edge. Oecologia 156:715–726."
55,Red deer,Cervus elaphus,Whitebeam,Sorbus aria,Broad-leaved,,,,,,,,58.800,41.000,,,,,,,% dry matter,,,,% dry matter,,,,,,,eSuppMaterials,"Winter data; not including ADL+ash as it mixes two macronutrients; leaves/buds, young sprouts in winter","Verheyden-Tixier, H., P.-C. Renaud, N. Morellet, J. Jamot, J.-M. Besle, and B. Dumont. 2008. Selection for nutrients by red deer hinds feeding on a mixed forest edge. Oecologia 156:715–726."
55,Red deer,Cervus elaphus,Rowan,Sorbus aucuparia,Broad-leaved,,,,,5.900,,,62.600,41.100,,,,,,,% dry matter,,,0.600,% dry matter,,,,,,,eSuppMaterials,"Winter data; not including ADL+ash as it mixes two macronutrients; leaves/buds, young sprouts in winter","Verheyden-Tixier, H., P.-C. Renaud, N. Morellet, J. Jamot, J.-M. Besle, and B. Dumont. 2008. Selection for nutrients by red deer hinds feeding on a mixed forest edge. Oecologia 156:715–726."
55,Red deer,Cervus elaphus,White clover,Trifolium repens,,,,,,,,,36.900,23.300,,,,,,,% dry matter,,,,% dry matter,,,,,,,eSuppMaterials,Winter data; not including ADL+ash as it mixes two macronutrients; green whole plant,"Verheyden-Tixier, H., P.-C. Renaud, N. Morellet, J. Jamot, J.-M. Besle, and B. Dumont. 2008. Selection for nutrients by red deer hinds feeding on a mixed forest edge. Oecologia 156:715–726."
55,Red deer,Cervus elaphus,Common nettle,Urtica dioica,,,,,,,,,,,,,,,,,% dry matter,,,,% dry matter,,,,,,,eSuppMaterials,Winter data; not including ADL+ash as it mixes two macronutrient; green whole plant,"Verheyden-Tixier, H., P.-C. Renaud, N. Morellet, J. Jamot, J.-M. Besle, and B. Dumont. 2008. Selection for nutrients by red deer hinds feeding on a mixed forest edge. Oecologia 156:715–726."
56,Sitka black-tailed deer,Odocoileus hemionus stikensis,Western redcedar,Thuja plicata,Coniferous,0.935,,,% dry matter,,,,,,14.360,11.913,18.652,,,3.690,% dry matter,,,,,,,,,,,Figure4,"lightly browsed, North Graham site","Vourc’h, G., B. Vila, D. Gillon, J. Escarré, F. Guibal, H. Fritz, T. P. Clausen, and J. L. Martin. 2002. Disentangling the causes of damage variation by deer browsing on young Thuja plicata. Oikos 98:271–283."
56,Sitka black-tailed deer,Odocoileus hemionus stikensis,Western redcedar,Thuja plicata,Coniferous,1.026,,,% dry matter,,,,,,13.609,11.975,19.906,,,3.236,% dry matter,,,,,,,,,,,Figure4,"lightly browsed, South Graham site","Vourc’h, G., B. Vila, D. Gillon, J. Escarré, F. Guibal, H. Fritz, T. P. Clausen, and J. L. Martin. 2002. Disentangling the causes of damage variation by deer browsing on young Thuja plicata. Oikos 98:271–283."
56,Sitka black-tailed deer,Odocoileus hemionus stikensis,Western redcedar,Thuja plicata,Coniferous,0.984,,,% dry matter,,,,,,13.426,10.962,18.730,,,3.113,% dry matter,,,,,,,,,,,Figure4,"lightly browsed, North Moresby site","Vourc’h, G., B. Vila, D. Gillon, J. Escarré, F. Guibal, H. Fritz, T. P. Clausen, and J. L. Martin. 2002. Disentangling the causes of damage variation by deer browsing on young Thuja plicata. Oikos 98:271–283."
56,Sitka black-tailed deer,Odocoileus hemionus stikensis,Western redcedar,Thuja plicata,Coniferous,1.103,,,% dry matter,,,,,,14.217,11.438,20.455,,,4.007,% dry matter,,,,,,,,,,,Figure4,"lightly browsed, Skedans Island site","Vourc’h, G., B. Vila, D. Gillon, J. Escarré, F. Guibal, H. Fritz, T. P. Clausen, and J. L. Martin. 2002. Disentangling the causes of damage variation by deer browsing on young Thuja plicata. Oikos 98:271–283."
56,Sitka black-tailed deer,Odocoileus hemionus stikensis,Western redcedar,Thuja plicata,Coniferous,0.826,,,% dry matter,,,,,,14.192,10.335,19.044,,,4.001,% dry matter,,,,,,,,,,,Figure4,"heavily browsed, North Graham site","Vourc’h, G., B. Vila, D. Gillon, J. Escarré, F. Guibal, H. Fritz, T. P. Clausen, and J. L. Martin. 2002. Disentangling the causes of damage variation by deer browsing on young Thuja plicata. Oikos 98:271–283."
56,Sitka black-tailed deer,Odocoileus hemionus stikensis,Western redcedar,Thuja plicata,Coniferous,1.008,,,% dry matter,,,,,,14.496,11.556,19.984,,,4.035,% dry matter,,,,,,,,,,,Figure4,"heavily browsed, South Graham site","Vourc’h, G., B. Vila, D. Gillon, J. Escarré, F. Guibal, H. Fritz, T. P. Clausen, and J. L. Martin. 2002. Disentangling the causes of damage variation by deer browsing on young Thuja plicata. Oikos 98:271–283."
56,Sitka black-tailed deer,Odocoileus hemionus stikensis,Western redcedar,Thuja plicata,Coniferous,0.898,,,% dry matter,,,,,,13.420,9.797,20.141,,,4.245,% dry matter,,,,,,,,,,,Figure4,"heavily browse, North Moresby site","Vourc’h, G., B. Vila, D. Gillon, J. Escarré, F. Guibal, H. Fritz, T. P. Clausen, and J. L. Martin. 2002. Disentangling the causes of damage variation by deer browsing on young Thuja plicata. Oikos 98:271–283."
56,Sitka black-tailed deer,Odocoileus hemionus stikensis,Western redcedar,Thuja plicata,Coniferous,1.068,,,% dry matter,,,,,,15.023,10.604,22.257,,,4.513,% dry matter,,,,,,,,,,,Figure4,"heavily browse, Skedans Island site","Vourc’h, G., B. Vila, D. Gillon, J. Escarré, F. Guibal, H. Fritz, T. P. Clausen, and J. L. Martin. 2002. Disentangling the causes of damage variation by deer browsing on young Thuja plicata. Oikos 98:271–283."
62,Moose,Alces alces,Scots pine,Pinus sylvestris,Coniferous,0.938,,,% dry matter,,,44.758,,,,,,,,2.071,% dry matter,,,,,,,,,,,Figure1,low productivity phenotype,"Niemela, P., and K. Danell. 1988. Comparison of Moose Browsing on Scots Pine (Pinus sylvestris) and Lodgepole Pine (P. contorta). The Journal of Applied Ecology 25:761."
62,Moose,Alces alces,Scots pine,Pinus sylvestris,Coniferous,1.058,,,% dry matter,,,42.737,,,,,,,,2.274,% dry matter,,,,,,,,,,,Figure1,high productivity phenotype,"Niemela, P., and K. Danell. 1988. Comparison of Moose Browsing on Scots Pine (Pinus sylvestris) and Lodgepole Pine (P. contorta). The Journal of Applied Ecology 25:761."
62,Moose,Alces alces,Lodgepole pine,Pinus contorta,Coniferous,0.924,,,% dry matter,,,44.856,,,,,,,,1.940,% dry matter,,,,,,,,,,,Figure1,,"Niemela, P., and K. Danell. 1988. Comparison of Moose Browsing on Scots Pine (Pinus sylvestris) and Lodgepole Pine (P. contorta). The Journal of Applied Ecology 25:761."
63,Black-tailed deer,Odocoileus hemionus colombianus,Douglas fir,Pseudotsuga menziesii,Coniferous,0.670,0.060,,% fresh weight,,7.260,,,13.880,6.790,,,7.800,4.100,1.340,% fresh weight,,,,,2.110,% fresh weight,,,,,Table3,SD-13 clone,"Radwan, M. A. 1972. Differences Between Douglas-fir Genotypes in Relation to Browsing Preference by Black-tailed Deer. Canadian Journal of Forest Research 2:250–255."
63,Black-tailed deer,Odocoileus hemionus colombianus,Douglas fir,Pseudotsuga menziesii,Coniferous,0.600,0.060,,% fresh weight,,7.050,,,13.900,6.560,,,7.640,3.680,1.380,% fresh weight,,,,,1.790,% fresh weight,,,,,Table3,SD-19 clone,"Radwan, M. A. 1972. Differences Between Douglas-fir Genotypes in Relation to Browsing Preference by Black-tailed Deer. Canadian Journal of Forest Research 2:250–255."
63,Black-tailed deer,Odocoileus hemionus colombianus,Douglas fir,Pseudotsuga menziesii,Coniferous,0.600,0.060,,% fresh weight,,6.900,,,14.160,6.500,,,8.120,4.000,1.410,% fresh weight,,,,,2.340,% fresh weight,,,,,Table3,SD-22 clone,"Radwan, M. A. 1972. Differences Between Douglas-fir Genotypes in Relation to Browsing Preference by Black-tailed Deer. Canadian Journal of Forest Research 2:250–255."
66,White-tailed deer,Odocoileus virginianus,Blackbrush acacia,Acacia rigidula,,2.240,,44.150,% dry mass,,,,29.990,21.360,,,,7.270,,,% dry weight,,,,,,,,,,,Table2,averaged across soil fertility treatments,"CASH, V. W., and T. E. FULBRIGHT. 2005. Nutrient Enrichment, Tannins, and Thorns: Effects on Browsing of Shrub Seedlings. Journal of Wildlife Management 69:782–793."
66,White-tailed deer,Odocoileus virginianus,Guajillo,Acacia berlandieri,,2.380,,44.830,% dry mass,,,,27.270,19.320,,,,8.350,,,% dry weight,,,,,,,,,,,Table2,averaged across soil fertility treatments,"CASH, V. W., and T. E. FULBRIGHT. 2005. Nutrient Enrichment, Tannins, and Thorns: Effects on Browsing of Shrub Seedlings. Journal of Wildlife Management 69:782–793."
68,Moose,Alces alces,Scots pine,Pinus sylvestris,Coniferous,0.785,,,% dry matter,,,,53.700,40.600,,,12.800,,,,% dry matter,,,,,,,,,,,"Figure2,Table4","LP phenotype, N values taken for the 4mm twig","Jia, J., P. Niemelä, and K. Danell. 1995. Moose Alces alces bite diameter selection in relation to twig quality on four phenotypes of Scots pine Pinus sylvestris . Wildlife Biology 7:47–55."
68,Moose,Alces alces,Scots pine,Pinus sylvestris,Coniferous,0.919,,,% dry matter,,,,55.000,40.900,,,12.600,,,,% dry matter,,,,,,,,,,,"Figure2,Table4","MPO phenotype, N values taken for the 4mm twig","Jia, J., P. Niemelä, and K. Danell. 1995. Moose Alces alces bite diameter selection in relation to twig quality on four phenotypes of Scots pine Pinus sylvestris . Wildlife Biology 7:47–55."
68,Moose,Alces alces,Scots pine,Pinus sylvestris,Coniferous,0.949,,,% dry matter,,,,54.100,40.300,,,12.700,,,,% dry matter,,,,,,,,,,,"Figure2,Table4","MP phenotype, N values taken for the 4mm twig","Jia, J., P. Niemelä, and K. Danell. 1995. Moose Alces alces bite diameter selection in relation to twig quality on four phenotypes of Scots pine Pinus sylvestris . Wildlife Biology 7:47–55."
68,Moose,Alces alces,Scots pine,Pinus sylvestris,Coniferous,1.074,,,% dry matter,,,,52.800,39.200,,,10.800,,,,% dry matter,,,,,,,,,,,"Figure2,Table4","HP phenotype, N values taken for the 4mm twig","Jia, J., P. Niemelä, and K. Danell. 1995. Moose Alces alces bite diameter selection in relation to twig quality on four phenotypes of Scots pine Pinus sylvestris . Wildlife Biology 7:47–55."
72,White-tailed deer,Odocoileus virginianus,Alfalfa,Medigaco sativa,,,,,,162.000,,,474.000,,,,,,,,g/kg dry matter,,,4.100,g/kg dry matter,,,,,,,"Table1, Table2","from ""All times"" row","Chapman, G. A., E. W. Bork, N. T. Donkor, and R. J. Hudson. 2009. Performance and dietary preferences of white-tailed deer grazing chicory, birdsfoot trefoil or alfalfa in north central Alberta. Journal of Animal Physiology and Animal Nutrition 93:794–801."
72,White-tailed deer,Odocoileus virginianus,Birdsfoot trefoil,Lotus corniculatus,,,,,,127.000,,,466.000,,,,,,,,g/kg dry matter,,,53.700,g/kg dry matter,,,,,,,"Table1, Table2","from ""All times"" row","Chapman, G. A., E. W. Bork, N. T. Donkor, and R. J. Hudson. 2009. Performance and dietary preferences of white-tailed deer grazing chicory, birdsfoot trefoil or alfalfa in north central Alberta. Journal of Animal Physiology and Animal Nutrition 93:794–801."
72,White-tailed deer,Odocoileus virginianus,Chicory,Cichorium intybus,,,,,,141.000,,,360.000,,,,,,,,g/kg dry matter,,,4.900,g/kg dry matter,,,,,,,"Table1, Table2","from ""All times"" row","Chapman, G. A., E. W. Bork, N. T. Donkor, and R. J. Hudson. 2009. Performance and dietary preferences of white-tailed deer grazing chicory, birdsfoot trefoil or alfalfa in north central Alberta. Journal of Animal Physiology and Animal Nutrition 93:794–801."
76,Red deer,Cervus elaphus,Alfalfa,Medigaco sativa,,4.800,,,% dry matter,,,,,,17.100,9.000,5.200,,,,% dry matter,,,0.110,% dry matter,,,,,,,Table1,,"Hoskin, S. O., P. R. Wilson, T. N. Barry, W. A. G. Charleston, and G. C. Waghorn. 2000. Effect of forage legumes containing condensed tannins on lungworm (Dictyocaulus sp.) and gastrointestinal parasitism in young red deer (Cervus elaphus). Research in Veterinary Science 68:223–230."
76,Red deer,Cervus elaphus,Birdsfoot trefoil,Lotus corniculatus,,3.600,,,% dry matter,,,,,,18.000,7.700,7.500,,,,% dry matter,,,1.900,% dry matter,,,,,,,Table1,,"Hoskin, S. O., P. R. Wilson, T. N. Barry, W. A. G. Charleston, and G. C. Waghorn. 2000. Effect of forage legumes containing condensed tannins on lungworm (Dictyocaulus sp.) and gastrointestinal parasitism in young red deer (Cervus elaphus). Research in Veterinary Science 68:223–230."
76,Red deer,Cervus elaphus,Sulla,Hedysarum coronarium,,3.100,,,% dry matter,,,,,,19.100,5.500,5.300,,,,% dry matter,,,3.490,% dry matter,,,,,,,Table1,,"Hoskin, S. O., P. R. Wilson, T. N. Barry, W. A. G. Charleston, and G. C. Waghorn. 2000. Effect of forage legumes containing condensed tannins on lungworm (Dictyocaulus sp.) and gastrointestinal parasitism in young red deer (Cervus elaphus). Research in Veterinary Science 68:223–230."
77,Sika deer,Cervus nippon,Veitch fir,Abies veitchii,Coniferous,,,,,6.600,,,,22.200,13.900,,8.000,,,,% dry weight,,,,,,,,,,,Table2,stand age 5 years,"Jiang, Z., H. Ueda, M. Kitahara, and H. Imaki. 2005. Bark stripping by sika deer on veitch fir related to stand age, bark nutrition, and season in northern Mount Fuji district, central Japan. Journal of Forest Research 10:359–365."
77,Sika deer,Cervus nippon,Veitch fir,Abies veitchii,Coniferous,,,,,4.100,,,,24.200,15.100,,9.000,,,,% dry weight,,,,,,,,,,,Table2,stand age 6 years,"Jiang, Z., H. Ueda, M. Kitahara, and H. Imaki. 2005. Bark stripping by sika deer on veitch fir related to stand age, bark nutrition, and season in northern Mount Fuji district, central Japan. Journal of Forest Research 10:359–365."
77,Sika deer,Cervus nippon,Veitch fir,Abies veitchii,Coniferous,,,,,6.200,,,,18.700,12.700,,5.700,,,,% dry weight,,,,,,,,,,,Table2,stand age 9 years,"Jiang, Z., H. Ueda, M. Kitahara, and H. Imaki. 2005. Bark stripping by sika deer on veitch fir related to stand age, bark nutrition, and season in northern Mount Fuji district, central Japan. Journal of Forest Research 10:359–365."
77,Sika deer,Cervus nippon,Veitch fir,Abies veitchii,Coniferous,,,,,5.000,,,,24.000,15.000,,8.800,,,,% dry weight,,,,,,,,,,,Table2,stand age 11 years,"Jiang, Z., H. Ueda, M. Kitahara, and H. Imaki. 2005. Bark stripping by sika deer on veitch fir related to stand age, bark nutrition, and season in northern Mount Fuji district, central Japan. Journal of Forest Research 10:359–365."
77,Sika deer,Cervus nippon,Veitch fir,Abies veitchii,Coniferous,,,,,4.600,,,,25.600,16.300,,9.000,,,,% dry weight,,,,,,,,,,,Table2,stand age 13 years,"Jiang, Z., H. Ueda, M. Kitahara, and H. Imaki. 2005. Bark stripping by sika deer on veitch fir related to stand age, bark nutrition, and season in northern Mount Fuji district, central Japan. Journal of Forest Research 10:359–365."
77,Sika deer,Cervus nippon,Veitch fir,Abies veitchii,Coniferous,,,,,3.800,,,,33.100,21.700,,11.100,,,,% dry weight,,,,,,,,,,,Table2,stand age 17 years,"Jiang, Z., H. Ueda, M. Kitahara, and H. Imaki. 2005. Bark stripping by sika deer on veitch fir related to stand age, bark nutrition, and season in northern Mount Fuji district, central Japan. Journal of Forest Research 10:359–365."
77,Sika deer,Cervus nippon,Veitch fir,Abies veitchii,Coniferous,,,,,4.100,,,,44.100,29.300,,14.200,,,,% dry weight,,,,,,,,,,,Table2,stand age 18 years,"Jiang, Z., H. Ueda, M. Kitahara, and H. Imaki. 2005. Bark stripping by sika deer on veitch fir related to stand age, bark nutrition, and season in northern Mount Fuji district, central Japan. Journal of Forest Research 10:359–365."
77,Sika deer,Cervus nippon,Veitch fir,Abies veitchii,Coniferous,,,,,3.800,,,,46.700,29.500,,17.100,,,,% dry weight,,,,,,,,,,,Table2,stand age 25 years,"Jiang, Z., H. Ueda, M. Kitahara, and H. Imaki. 2005. Bark stripping by sika deer on veitch fir related to stand age, bark nutrition, and season in northern Mount Fuji district, central Japan. Journal of Forest Research 10:359–365."
77,Sika deer,Cervus nippon,Veitch fir,Abies veitchii,Coniferous,,,,,3.600,,,,54.500,33.400,,21.000,,,,% dry weight,,,,,,,,,,,Table2,stand age 33 years,"Jiang, Z., H. Ueda, M. Kitahara, and H. Imaki. 2005. Bark stripping by sika deer on veitch fir related to stand age, bark nutrition, and season in northern Mount Fuji district, central Japan. Journal of Forest Research 10:359–365."
77,Sika deer,Cervus nippon,Veitch fir,Abies veitchii,Coniferous,,,,,3.600,,,,54.700,32.700,,21.900,,,,% dry weight,,,,,,,,,,,Table2,stand age 44 years,"Jiang, Z., H. Ueda, M. Kitahara, and H. Imaki. 2005. Bark stripping by sika deer on veitch fir related to stand age, bark nutrition, and season in northern Mount Fuji district, central Japan. Journal of Forest Research 10:359–365."
77,Sika deer,Cervus nippon,Veitch fir,Abies veitchii,Coniferous,,,,,3.300,,,,55.300,32.600,,22.600,,,,% dry weight,,,,,,,,,,,Table2,stand age 61 years,"Jiang, Z., H. Ueda, M. Kitahara, and H. Imaki. 2005. Bark stripping by sika deer on veitch fir related to stand age, bark nutrition, and season in northern Mount Fuji district, central Japan. Journal of Forest Research 10:359–365."
81,White-tailed deer,Odocoileus virginianus,Blackbrush acacia,Acacia rigidula,,,,,,16.540,,,29.440,23.130,,,,11.040,,,% dry matter,,,509.900,mg bovine serum albumin precipitated/g leaf dry matter,,,,,,,Table2,,"Schindler, J. R., T. E. Fulbright, and T. D. A. Forbes. 2003. Influence of thorns and tannins on white-tailed deer browsing after mowing. Journal of Arid Environments 55:361–377."
81,White-tailed deer,Odocoileus virginianus,Honey mesquite,Prosopis glandulosa,,,,,,28.870,,,20.100,11.110,,,,3.490,,,% dry matter,,,3.600,mg bovine serum albumin precipitated/g leaf dry matter,,,,,,,Table2,,"Schindler, J. R., T. E. Fulbright, and T. D. A. Forbes. 2003. Influence of thorns and tannins on white-tailed deer browsing after mowing. Journal of Arid Environments 55:361–377."
81,White-tailed deer,Odocoileus virginianus,Spiny blackberry,Celtis pallida,,,,,,24.590,,,21.880,9.380,,,,2.290,,,% dry matter,,,8.300,mg bovine serum albumin precipitated/g leaf dry matter,,,,,,,Table2,,"Schindler, J. R., T. E. Fulbright, and T. D. A. Forbes. 2003. Influence of thorns and tannins on white-tailed deer browsing after mowing. Journal of Arid Environments 55:361–377."
82,Red deer,Cervus elaphus,Willow,Salix matsudana x alba,Broad-leaved,2.600,,,% dry matter,22.900,,,,,,,6.400,,,,% dry matter,,,5.690,% dry matter,,,,,,,Table4,,"Semiadi, G., T. N. Barry, P. D. Muir, and J. Hodgson. 1995. Dietary preferences of sarnbar (Cervus unicolor) and red deer (Cervus elaphus) offered browse, forage legume and grass species. The Journal of Agricultural Science 125:99–107."
82,Sambar deer,Cervus unicolor,Willow,Salix matsudana x alba,Broad-leaved,2.600,,,% dry matter,27.400,,,,,,,6.600,,,,% dry matter,,,5.720,% dry matter,,,,,,,Table4,,"Semiadi, G., T. N. Barry, P. D. Muir, and J. Hodgson. 1995. Dietary preferences of sarnbar (Cervus unicolor) and red deer (Cervus elaphus) offered browse, forage legume and grass species. The Journal of Agricultural Science 125:99–107."
82,Sambar deer,Cervus unicolor,Poplar,Populus euramericana,Broad-leaved,2.700,,,% dry matter,26.800,,,,,,,5.680,,,,% dry matter,,,2.970,% dry matter,,,,,,,Table4,,"Semiadi, G., T. N. Barry, P. D. Muir, and J. Hodgson. 1995. Dietary preferences of sarnbar (Cervus unicolor) and red deer (Cervus elaphus) offered browse, forage legume and grass species. The Journal of Agricultural Science 125:99–107."
91,Moose,Alces alces,Scots pine,Pinus sylvestris,Coniferous,,0.220,,% dry weight,9.078,2.322,,,33.691,,,,15.067,,,% dry weight,,,,,,,,,,,Figure5,April 24 data points,"Faber, W. E., and S. Lavsund. 1999. Summer foraging on Scots pine Pinus sylvestris by moose Alces alces in Sweden - Patterns and mechanisms. Wildlife Biology 5:93–106."
91,Moose,Alces alces,Scots pine,Pinus sylvestris,Coniferous,,0.331,,% dry weight,13.060,4.067,,,27.293,,,,10.709,,,% dry weight,,,,,,,,,,,Figure5,May 5 data points,"Faber, W. E., and S. Lavsund. 1999. Summer foraging on Scots pine Pinus sylvestris by moose Alces alces in Sweden - Patterns and mechanisms. Wildlife Biology 5:93–106."
91,Moose,Alces alces,Scots pine,Pinus sylvestris,Coniferous,,0.320,,% dry weight,12.980,8.362,,,24.877,,,,10.027,,,% dry weight,,,,,,,,,,,Figure5,May 15 data point,"Faber, W. E., and S. Lavsund. 1999. Summer foraging on Scots pine Pinus sylvestris by moose Alces alces in Sweden - Patterns and mechanisms. Wildlife Biology 5:93–106."
