Frequency,EarTag,Date,Point,FixLocation,Easting,Northing,Azimuth,Time_O,Time,TimeCategory,Temp_C,Wind,Rain,Observer,Grid
149.294,A1698,2019-05-15,1,Corner,-53.98381,48.35182,253,13:54:00,135400,Afternoon 1,6,14 SE,Cloudy,IR,BL
149.294,A1698,2019-05-15,2,Spruce,-53.98246,48.34985,295,14:12:00,141200,Afternoon 1,6,14 SE,Cloudy,GR,BL
149.294,A1698,2019-05-15,3,Middle,-53.98392,48.35111,271,14:28:00,142800,Afternoon 1,6,14 SE,Cloudy,IR,BL
149.294,A1698,2019-05-16,1,Corner,-53.98381,48.35182,247.5,10:17:00,101700,Morning 2,5,7 SSW,Cloudy,IR,BL
149.294,A1698,2019-05-16,2,Flagging Tape,-53.98401,48.35032,296.5,10:59:00,105900,Morning 2,5,7 SSW,Cloudy,GR,BL
149.294,A1698,2019-05-16,3,Top,-53.98657,48.35251,173.5,10:16:00,101600,Morning 2,5,7 SSW,Cloudy,IR,BL
149.294,A1698,2019-05-17,1,Corner,-53.98381,48.35182,238.5,10:09:00,100900,Morning 2,5,14 SW,Cloudy,IR,BL
149.294,A1698,2019-05-17,2,Spruce,-53.98246,48.34985,317,10:26:00,102600,Morning 2,5,14 SW,Cloudy,GR,BL
149.294,A1698,2019-05-17,3,Middle,-53.98392,48.35111,298.5,10:20:00,102000,Morning 2,5,14 SW,Cloudy,IR,BL
149.294,A1698,2019-05-18,1,Corner,-53.98381,48.35182,254,08:32:00,83200,Morning 1,4,12 SW,Cloudy,IR,BL
149.294,A1698,2019-05-18,2,Spruce,-53.98246,48.34985,309,08:45:00,84500,Morning 1,4,12 SW,Cloudy,GR,BL
149.294,A1698,2019-05-18,3,Middle,-53.98392,48.35111,296.5,08:46:00,84600,Morning 1,4,12 SW,Cloudy,IR,BL
149.294,A1698,2019-05-19,1,Knoll,-53.98013,48.34954,317,15:56:00,155600,Afternoon 2,4,11 NNW,Cloudy,GR,BL
149.294,A1698,2019-05-19,2,Rock,-53.98146,48.34948,328,16:27:00,162700,Afternoon 2,4,11 NNW,Cloudy,GR,BL
149.294,A1698,2019-05-19,3,Middle,-53.98392,48.35111,335.5,16:13:00,161300,Afternoon 2,4,11 NNW,Cloudy,IR,BL
149.294,A1698,2019-05-21,1,Corner,-53.98381,48.35182,243,19:20:00,192000,Evening 2,4,5 ENE,Cloudy,IR,BL
149.294,A1698,2019-05-21,2,Spruce,-53.98246,48.34985,287,19:32:00,193200,Evening 2,4,5 ENE,Cloudy,GR,BL
149.294,A1698,2019-05-21,3,Middle,-53.98392,48.35111,267,19:31:00,193100,Evening 2,4,5 ENE,Cloudy,IR,BL
149.294,A1698,2019-05-22,1,Knoll,-53.98013,48.34954,303,06:14:00,61400,Morning 2,1,11 NNE,Drizzling,GR,BL
149.294,A1698,2019-05-22,2,Corner,-53.98381,48.35182,260.5,06:17:00,61700,Morning 2,1,11 NNE,Drizzling,IR,BL
149.294,A1698,2019-05-22,3,Middle,-53.98392,48.35111,328.5,06:27:00,62700,Morning 2,1,11 NNE,Drizzling,IR,BL
149.294,A1698,2019-05-23,1,Knoll,-53.98013,48.34954,310,10:02:00,100200,Morning 3,2,15 NNW,Cloudy,GR,BL
149.294,A1698,2019-05-23,2,Spruce,-53.98246,48.34985,334,10:16:00,101600,Morning 3,2,15 NNW,Cloudy,GR,BL
149.294,A1698,2019-05-23,3,Corner,-53.98381,48.35182,231.5,10:03:00,100300,Morning 3,2,15 NNW,Cloudy,IR,BL
149.294,A1698,2019-05-26,1,Knoll,-53.98013,48.34954,299,16:53:00,165300,Afternoon 3,13,8 ENE,Sunny,GR,BL
149.294,A1698,2019-05-26,2,Rock,-53.98146,48.34948,326.5,17:00:00,170000,Afternoon 3,13,8 ENE,Sunny,GR,BL
149.294,A1698,2019-05-26,3,Spruce,-53.98246,48.34985,14,17:07:00,170700,Afternoon 3,13,8 ENE,Sunny,GR,BL
149.294,A1698,2019-05-27,1,Corner,-53.98381,48.35182,271,17:14:00,171400,Afternoon 2,6,11 E,Sun & Clouds,GR,BL
149.294,A1698,2019-05-27,2,Middle,-53.98392,48.35111,301,17:20:00,172000,Afternoon 2,6,11 E,Sun & Clouds,GR,BL
149.294,A1698,2019-05-27,3,Spruce,-53.98246,48.34985,314,17:30:00,173000,Afternoon 2,6,11 E,Sun & Clouds,GR,BL
149.294,A1698,2019-06-11,1,Knoll,-53.98013,48.34954,313,05:35:00,53500,Morning 1,5,20 NW,Clear,GR,BL
149.294,A1698,2019-06-11,2,Spruce,-53.98246,48.34985,341.5,05:50:00,55000,Morning 1,5,20 NW,Clear,GR,BL
149.294,A1698,2019-06-11,3,Flagging Tape,-53.98401,48.35032,22,06:12:00,61200,Morning 1,5,20 NW,Clear,GR,BL
149.294,A1698,2019-06-12,1,Knoll,-53.98013,48.34954,297,07:41:00,74100,Morning 4,8,20 S,Overcast,GR,BL
149.294,A1698,2019-06-12,2,Spruce,-53.98246,48.34985,316,07:55:00,75500,Morning 4,8,20 S,Overcast,GR,BL
149.294,A1698,2019-06-12,3,Corner,-53.98381,48.35182,217.5,07:45:00,74500,Morning 4,8,20 S,Overcast,IR,BL
149.294,A1698,2019-06-14,1,Knoll,-53.98013,48.34954,302.5,20:13:00,201300,Evening 4,8,20 SE,Some Clouds,GR,BL
149.294,A1698,2019-06-14,2,Rock,-53.98146,48.34948,312,20:35:00,203500,Evening 4,8,20 SE,Some Clouds,GR,BL
149.294,A1698,2019-06-14,3,Top,-53.98657,48.35251,238.5,20:27:00,202700,Evening 4,8,20 SE,Some Clouds,IR,BL
149.294,A1698,2019-06-16,1,Knoll,-53.98013,48.34954,299,14:01:00,140100,Afternoon 2,14,15 SE,Some Clouds,GR,BL
149.294,A1698,2019-06-16,2,Spruce,-53.98246,48.34985,348,14:21:00,142100,Afternoon 2,14,15 SE,Some Clouds,GR,BL
149.294,A1698,2019-06-16,3,Rock,-53.98146,48.34948,328.5,14:26:00,142600,Afternoon 2,14,15 SE,Some Clouds,GR,BL
149.294,A1698,2019-06-17,1,Corner,-53.98381,48.35182,179.5,19:58:00,195800,Evening 2,13,20 SE,Cloudy,IR,BL
149.294,A1698,2019-06-17,2,Middle,-53.98392,48.35111,155,20:19:00,201900,Evening 2,13,20 SE,Cloudy,IR,BL
149.294,A1698,2019-06-17,3,Flagging Tape,-53.98401,48.35032,26.5,20:26:00,202600,Evening 2,13,20 SE,Cloudy,IR,BL
149.294,A1698,2019-06-19,1,Knoll,-53.98013,48.34954,12,06:39:00,63900,Morning 3,7,20 NW,Cloudy,GR,BL
149.294,A1698,2019-06-19,2,Spruce,-53.98246,48.34985,87,06:48:00,64800,Morning 3,7,20 NW,Cloudy,GR,BL
149.294,A1698,2019-06-19,3,Corner,-53.98381,48.35182,122.5,06:39:00,63900,Morning 3,7,20 NW,Cloudy,IR,BL
149.294,A1698,2019-06-20,1,Rock,-53.98146,48.34948,311,11:01:00,110100,Morning 1,11,10 W,Sunny,GR,BL
149.294,A1698,2019-06-20,2,Corner,-53.98381,48.35182,183.5,10:31:00,103100,Morning 1,11,10 W,Sunny,IR,BL
149.294,A1698,2019-06-20,3,Middle,-53.98392,48.35111,220.5,11:00:00,110000,Morning 1,11,10 W,Sunny,IR,BL
149.294,A1698,2019-06-25,1,Spruce,-53.98246,48.34985,356,05:29:00,52900,Morning 1,8,15 NW,Partly Cloudy,GR,BL
149.294,A1698,2019-06-25,2,Rock,-53.98146,48.34948,344,05:43:00,54300,Morning 1,8,15 NW,Partly Cloudy,GR,BL
149.294,A1698,2019-06-25,3,Squirrel,-53.9848,48.35209,75.5,05:41:00,54100,Morning 1,8,15 NW,Partly Cloudy,IR,BL
149.294,A1698,2019-06-26,1,Knoll,-53.98013,48.34954,309,05:50:00,55000,Morning 2,8,10 VR,Partly Cloudy,GR,BL
149.294,A1698,2019-06-26,2,Rock,-53.98146,48.34948,319,06:12:00,61200,Morning 2,8,10 VR,Partly Cloudy,GR,BL
149.294,A1698,2019-06-26,3,Top,-53.98657,48.35251,105,06:17:00,61700,Morning 2,8,10 VR,Partly Cloudy,IR,BL
149.294,A1698,2019-06-28,1,Corner,-53.98381,48.35182,168.5,06:37:00,63700,Morning 3,5,2 NE,Clear,IR,BL
149.294,A1698,2019-06-28,2,Knoll,-53.98013,48.34954,299,06:37:00,63700,Morning 3,5,2 NE,Clear,GR,BL
149.294,A1698,2019-06-28,3,Spruce,-53.98246,48.34985,333,06:41:00,64100,Morning 3,5,2 NE,Clear,GR,BL
149.294,A1698,2019-07-09,1,Knoll,-53.98013,48.34954,303,17:13:00,171300,Evening 1,19,15 NW,Partly Cloudy,GR,BL
149.294,A1698,2019-07-09,2,Corner,-53.98381,48.35182,201,17:20:00,172000,Evening 1,19,15 NW,Partly Cloudy,IR,BL
149.294,A1698,2019-07-09,3,Squirrel,-53.9848,48.35209,153.5,17:42:00,174200,Evening 1,19,15 NW,Partly Cloudy,IR,BL
149.294,A1698,2019-07-13,1,Spruce,-53.98246,48.34985,350,19:42:00,194200,Evening 4,17,13 SW,Cloudy,GR,BL
149.294,A1698,2019-07-13,2,Squirrel,-53.9848,48.35209,78,19:44:00,194400,Evening 4,17,13 SW,Cloudy,IR,BL
149.294,A1698,2019-07-13,3,Middle,-53.98392,48.35111,28,20:02:00,200200,Evening 4,17,13 SW,Cloudy,IR,BL
149.294,A1698,2019-08-26,1,Corner,-53.98381,48.35182,236,18:06:00,180600,Evening 2,20,6 NE,Sunny,IR,BL
149.294,A1698,2019-08-26,2,Knoll,-53.98013,48.34954,307,17:46:00,174600,Evening 2,20,6 NE,Sunny,GR,BL
149.294,A1698,2019-08-26,3,Spruce,-53.98246,48.34985,329,17:59:00,175900,Evening 2,20,6 NE,Sunny,GR,BL
149.294,A1698,2019-08-28,1,Corner,-53.98381,48.35182,208,11:28:00,112800,Morning 1,14,7 SE,Overcast,IR,BL
149.294,A1698,2019-08-28,2,Middle,-53.98392,48.35111,250,11:39:00,113900,Morning 1,14,7 SE,Overcast,IR,BL
149.294,A1698,2019-08-28,3,Spruce,-53.98246,48.34985,304,11:35:00,113500,Morning 1,14,7 SE,Overcast,GR,BL
149.294,A1698,2019-08-29,1,Corner,-53.98381,48.35182,283.5,19:07:00,190700,Evening 1,12,5 SSE,Overcast,IR,BL
149.294,A1698,2019-08-29,2,Spruce,-53.98246,48.34985,326,19:05:00,190500,Evening 1,12,5 SSE,Overcast,GR,BL
149.294,A1698,2019-08-29,3,Flagging Tape,-53.98401,48.35032,334,19:26:00,192600,Evening 1,12,5 SSE,Overcast,GR,BL
149.294,A1698,2019-08-30,1,Flagging Tape,-53.98401,48.35032,302,11:41:00,114100,Morning 4,15,15 S,Overcast,GR,BL
149.294,A1698,2019-08-30,2,Rock,-53.98146,48.34948,300,11:53:00,115300,Morning 4,15,15 S,Overcast,GR,BL
149.294,A1698,2019-08-30,3,Corner,-53.98381,48.35182,231,11:46:00,114600,Morning 4,15,15 S,Overcast,IR,BL
149.294,A1698,2019-09-01,1,Corner,-53.98381,48.35182,216.5,09:06:00,90600,Morning 2,15,19 WSW,Sunny,IR,BL
149.294,A1698,2019-09-01,2,Flagging Tape,-53.98401,48.35032,332,08:48:00,84800,Morning 2,15,19 WSW,Sunny,GR,BL
149.294,A1698,2019-09-01,3,Spruce,-53.98246,48.34985,316.5,08:57:00,85700,Morning 2,15,19 WSW,Sunny,GR,BL
149.423,A2081,2019-05-11,1,Knoll,-53.98013,48.34954,316,15:08:00,150800,Afternoon,7,5 VR,Light drizzle,GR,BL
149.423,A2081,2019-05-11,2,Flagging Tape,-53.98401,48.35032,25,15:43:00,154300,Afternoon,7,5 VR,Light drizzle,IR,BL
149.423,A2081,2019-05-11,3,Spruce,-53.98246,48.34985,352,16:03:00,160300,Afternoon,7,5 VR,Light drizzle,IR,BL
149.423,A2081,2019-05-12,1,Corner,-53.98381,48.35182,175,10:30:00,103000,Morning 2,5,6 NE,Light snow/hail,IR,BL
149.423,A2081,2019-05-12,2,Flagging Tape,-53.98401,48.35032,29,10:39:00,103900,Morning 2,5,6 NE,Light snow/hail,IR,BL
149.423,A2081,2019-05-12,3,Spruce,-53.98246,48.34985,318,10:50:00,105000,Morning 2,5,6 NE,Light snow/hail,GR,BL
149.423,A2081,2019-05-13,1,Knoll,-53.98013,48.34954,311,10:38:00,103800,Morning 3,4,8 NNW,Mixed clouds,GR,BL
149.423,A2081,2019-05-13,2,Spruce,-53.98246,48.34985,345,10:51:00,105100,Morning 3,4,8 NNW,Mixed clouds,GR,BL
149.423,A2081,2019-05-13,3,Rock,-53.98146,48.34948,336,11:08:00,110800,Morning 3,4,8 NNW,Mixed clouds,GR,BL
149.423,A2081,2019-05-14,1,Knoll,-53.98013,48.34954,292,14:17:00,141700,Afternoon 2,14,10 W,Sunny,GR,BL
149.423,A2081,2019-05-14,2,Rock,-53.98146,48.34948,305.5,14:45:00,144500,Afternoon 2,14,10 W,Sunny,GR,BL
149.423,A2081,2019-05-14,3,Flagging Tape,-53.98401,48.35032,13,14:35:00,143500,Afternoon 2,14,10 W,Sunny,IR,BL
149.423,A2081,2019-05-15,1,Spruce,-53.98246,48.34985,328,14:52:00,145200,Afternoon 2,6,14 SE,Cloudy,GR,BL
149.423,A2081,2019-05-15,2,Rock,-53.98146,48.34948,322,14:56:00,145600,Afternoon 2,6,14 SE,Cloudy,GR,BL
149.423,A2081,2019-05-15,3,Flagging Tape,-53.98401,48.35032,9.5,14:57:00,145700,Afternoon 2,6,14 SE,Cloudy,IR,BL
149.423,A2081,2019-05-17,1,Corner,-53.98381,48.35182,154.5,10:06:00,100600,Morning 2,5,14 SW,Cloudy,IR,BL
149.423,A2081,2019-05-17,2,Spruce,-53.98246,48.34985,341.5,10:24:00,102400,Morning 2,5,14 SW,Cloudy,GR,BL
149.423,A2081,2019-05-17,3,Middle,-53.98392,48.35111,129.5,10:24:00,102400,Morning 2,5,14 SW,Cloudy,IR,BL
149.423,A2081,2019-05-18,1,Knoll,-53.98013,48.34954,314,09:09:00,90900,Morning 2,4,4 SW,Cloudy,GR,BL
149.423,A2081,2019-05-18,2,Corner,-53.98381,48.35182,94,09:10:00,91000,Morning 2,4,4 SW,Cloudy,IR,BL
149.423,A2081,2019-05-18,3,Middle,-53.98392,48.35111,31.5,09:20:00,92000,Morning 2,4,4 SW,Cloudy,IR,BL
149.423,A2081,2019-05-19,1,Knoll,-53.98013,48.34954,319,16:41:00,164100,Afternoon 3,4,11 NNW,Cloudy,GR,BL
149.423,A2081,2019-05-19,2,Spruce,-53.98246,48.34985,344.5,16:53:00,165300,Afternoon 3,4,11 NNW,Cloudy,GR,BL
149.423,A2081,2019-05-19,3,Corner,-53.98381,48.35182,106,16:42:00,164200,Afternoon 3,4,11 NNW,Cloudy,IR,BL
149.423,A2081,2019-05-20,1,Knoll,-53.98013,48.34954,300,19:14:00,191400,Evening 1,App not working,,Sun & Clouds,GR,BL
149.423,A2081,2019-05-20,2,New point,-53.9848,48.35209,143.5,19:31:00,193100,Evening 1,App not working,,Sun & Clouds,IR,BL
149.423,A2081,2019-05-20,3,Corner,-53.98381,48.35182,170,19:15:00,191500,Evening 1,App not working,,Sun & Clouds,IR,BL
149.423,A2081,2019-05-21,1,Middle,-53.98392,48.35111,95,19:34:00,193400,Evening 2,4,5 ENE,Cloudy,IR,BL
149.423,A2081,2019-05-21,2,Spruce,-53.98246,48.34985,342,19:30:00,193000,Evening 2,4,5 ENE,Cloudy,GR,BL
149.423,A2081,2019-05-21,3,Flagging Tape,-53.98401,48.35032,38.5,19:43:00,194300,Evening 2,4,5 ENE,Cloudy,IR,BL
149.423,A2081,2019-05-23,1,Corner,-53.98381,48.35182,129,09:04:00,90400,Morning 1,1,18 NW,Cloudy,IR,BL
149.423,A2081,2019-05-23,2,Spruce,-53.98246,48.34985,348.5,09:20:00,92000,Morning 1,1,18 NW,Cloudy,GR,BL
149.423,A2081,2019-05-23,3,Middle,-53.98392,48.35111,61.5,09:13:00,91300,Morning 1,1,18 NW,Cloudy,IR,BL
149.423,A2081,2019-05-24,1,Knoll,-53.98013,48.34954,290,19:49:00,194900,Evening 2,10,7 WNW,Sun & Clouds,GR,BL
149.423,A2081,2019-05-24,2,Spruce,-53.98246,48.34985,341,19:59:00,195900,Evening 2,10,7 WNW,Sun & Clouds,GR,BL
149.423,A2081,2019-05-24,3,Rock,-53.98146,48.34948,320,20:05:00,200500,Evening 2,10,7 WNW,Sun & Clouds,GR,BL
149.423,A2081,2019-05-25,1,Knoll,-53.98013,48.34954,320,06:16:00,61600,Morning 2,1,5 WSW,Clear,GR,BL
149.423,A2081,2019-05-25,2,Spruce,-53.98246,48.34985,345,06:21:00,62100,Morning 2,1,5 WSW,Clear,GR,BL
149.423,A2081,2019-05-25,3,Corner,-53.98381,48.35182,82,06:17:00,61700,Morning 2,1,5 WSW,Clear,IR,BL
149.423,A2081,2019-05-26,1,Knoll,-53.98013,48.34954,312,15:39:00,153900,Afternoon 1,14,8 ENE,Sunny,GR,BL
149.423,A2081,2019-05-26,2,Rock,-53.98146,48.34948,329.5,15:42:00,154200,Afternoon 1,14,8 ENE,Sunny,GR,BL
149.423,A2081,2019-05-26,3,Middle,-53.98392,48.35111,15,16:08:00,160800,Afternoon 1,14,8 ENE,Sunny,GR,BL
149.423,A2081,2019-05-27,1,Flagging Tape,-53.98401,48.35032,32.5,18:38:00,183800,Evening 2,5,8 ENE,Cloudy,GR,BL
149.423,A2081,2019-05-27,2,Rock,-53.98146,48.34948,326,18:53:00,185300,Evening 2,5,8 ENE,Cloudy,GR,BL
149.423,A2081,2019-05-27,3,New point,-53.97953,48.3516,271,19:08:00,190800,Evening 2,5,8 ENE,Cloudy,GR,BL
149.423,A2081,2019-05-28,1,Knoll,-53.98013,48.34954,306,10:46:00,104600,Morning 3,4,5 E,Cloudy,GR,BL
149.423,A2081,2019-05-28,2,Rock,-53.98146,48.34948,328,10:54:00,105400,Morning 3,4,5 E,Cloudy,GR,BL
149.423,A2081,2019-05-28,3,Flagging Tape,-53.98401,48.35032,24,11:04:00,110400,Morning 3,4,5 E,Cloudy,GR,BL
149.423,A2081,2019-06-11,1,Knoll,-53.98013,48.34954,319,05:27:00,52700,Morning 1,5,20 NW,Clear,GR,BL
149.423,A2081,2019-06-11,2,Spruce,-53.98246,48.34985,358,05:43:00,54300,Morning 1,5,20 NW,Clear,GR,BL
149.423,A2081,2019-06-11,3,Flagging Tape,-53.98401,48.35032,44,05:56:00,55600,Morning 1,5,20 NW,Clear,GR,BL
149.423,A2081,2019-06-12,1,Spruce,-53.98246,48.34985,347,06:38:00,63800,Morning 2,8,20 S,Overcast,GR,BL
149.423,A2081,2019-06-12,2,Corner,-53.98381,48.35182,145,06:39:00,63900,Morning 2,8,20 S,Overcast,IR,BL
149.423,A2081,2019-06-12,3,Middle,-53.98392,48.35111,46.5,06:49:00,64900,Morning 2,8,20 S,Overcast,IR,BL
149.423,A2081,2019-06-13,1,Knoll,-53.98013,48.34954,336,19:53:00,195300,Evening 2,8,20 NW,Cloudy,GR,BL
149.423,A2081,2019-06-13,2,Spruce,-53.98246,48.34985,30,20:06:00,200600,Evening 2,8,20 NW,Cloudy,GR,BL
149.423,A2081,2019-06-13,3,Top,-53.98657,48.35251,106,19:55:00,195500,Evening 2,8,20 NW,Cloudy,IR,BL
149.423,A2081,2019-06-16,1,Spruce,-53.98246,48.34985,343,14:16:00,141600,Afternoon 2,14,15 SE,Some Clouds,GR,BL
149.423,A2081,2019-06-16,2,Corner,-53.98381,48.35182,130,14:10:00,141000,Afternoon 2,14,15 SE,Some Clouds,IR,BL
149.423,A2081,2019-06-16,3,Middle,-53.98392,48.35111,79.5,14:27:00,142700,Afternoon 2,14,15 SE,Some Clouds,IR,BL
149.423,A2081,2019-06-17,1,Corner,-53.98381,48.35182,156.5,19:10:00,191000,Evening 1,13,20 SE,Cloudy,IR,BL
149.423,A2081,2019-06-17,2,Top,-53.98657,48.35251,123.5,19:26:00,192600,Evening 1,13,20 SE,Cloudy,IR,BL
149.423,A2081,2019-06-17,3,Squirrel,-53.9848,48.35209,136,19:42:00,194200,Evening 1,13,20 SE,Cloudy,IR,BL
149.423,A2081,2019-06-18,1,Knoll,-53.98013,48.34954,308.5,20:00:00,200000,Evening 2,10,20 NW,Cloudy,GR,BL
149.423,A2081,2019-06-18,2,Spruce,-53.98246,48.34985,348,20:14:00,201400,Evening 2,10,20 NW,Cloudy,GR,BL
149.423,A2081,2019-06-18,3,Middle,-53.98392,48.35111,106,20:07:00,200700,Evening 2,10,20 NW,Cloudy,IR,BL
149.423,A2081,2019-06-19,1,Knoll,-53.98013,48.34954,218,06:34:00,63400,Morning 3,7,20 NW,Cloudy,GR,BL
149.423,A2081,2019-06-19,2,Spruce,-53.98246,48.34985,118,06:50:00,65000,Morning 3,7,20 NW,Cloudy,GR,BL
149.423,A2081,2019-06-19,3,Corner,-53.98381,48.35182,144.5,06:34:00,63400,Morning 3,7,20 NW,Cloudy,IR,BL
149.423,A2081,2019-06-20,1,Corner,-53.98381,48.35182,165.5,11:25:00,112500,Morning 2,14,10 W,Sunny,IR,BL
149.423,A2081,2019-06-20,2,Squirrel,-53.9848,48.35209,129.5,11:48:00,114800,Morning 2,14,10 W,Sunny,IR,BL
149.423,A2081,2019-06-20,3,Middle,-53.98392,48.35111,50,11:54:00,115400,Morning 2,14,10 W,Sunny,IR,BL
149.423,A2081,2019-06-21,1,Knoll,-53.98013,48.34954,315,18:02:00,180200,Evening 1,13,20 SE,Drizzling,GR,BL
149.423,A2081,2019-06-21,2,Spruce,-53.98246,48.34985,336,18:08:00,180800,Evening 1,13,20 SE,Drizzling,GR,BL
149.423,A2081,2019-06-21,3,Squirrel,-53.9848,48.35209,66,18:17:00,181700,Evening 1,13,20 SE,Drizzling,IR,BL
149.423,A2081,2019-06-24,1,Knoll,-53.98013,48.34954,317.5,19:24:00,192400,Evening 2,11,20 SW,Partly Cloudy,GR,BL
149.423,A2081,2019-06-24,2,Spruce,-53.98246,48.34985,342,19:32:00,193200,Evening 2,11,20 SW,Partly Cloudy,GR,BL
149.423,A2081,2019-06-24,3,Top,-53.98657,48.35251,110.5,19:23:00,192300,Evening 2,11,20 SW,Partly Cloudy,IR,BL
149.423,A2081,2019-06-25,1,Spruce,-53.98246,48.34985,336,05:25:00,52500,Morning 1,8,15 NW,Partly Cloudy,GR,BL
149.423,A2081,2019-06-25,2,Corner,-53.98381,48.35182,152,05:27:00,52700,Morning 1,8,15 NW,Partly Cloudy,IR,BL
149.423,A2081,2019-06-25,3,Squirrel,-53.9848,48.35209,122,05:38:00,53800,Morning 1,8,15 NW,Partly Cloudy,IR,BL
149.423,A2081,2019-06-26,1,Knoll,-53.98013,48.34954,295,05:17:00,51700,Morning 1,8,10 VR,Cloudy,GR,BL
149.423,A2081,2019-06-26,2,Spruce,-53.98246,48.34985,341,05:28:00,52800,Morning 1,8,10 VR,Cloudy,GR,BL
149.423,A2081,2019-06-26,3,Rock,-53.98146,48.34948,315,05:40:00,54000,Morning 1,8,10 VR,Cloudy,GR,BL
149.423,A2081,2019-06-28,1,Corner,-53.98381,48.35182,171,06:31:00,63100,Morning 3,5,2 NE,Clear,IR,BL
149.423,A2081,2019-06-28,2,Knoll,-53.98013,48.34954,294,06:34:00,63400,Morning 3,5,2 NE,Clear,GR,BL
149.423,A2081,2019-06-28,3,Spruce,-53.98246,48.34985,324,06:50:00,65000,Morning 3,5,2 NE,Clear,GR,BL
149.423,A2081,2019-07-10,1,Rock,-53.98146,48.34948,310,07:11:00,71100,Morning 2,9,4 NW,Cloudy,GR,BL
149.423,A2081,2019-07-10,2,Corner,-53.98381,48.35182,184,06:53:00,65300,Morning 2,9,4 NW,Cloudy,IR,BL
149.423,A2081,2019-07-10,3,Middle,-53.98392,48.35111,293.5,07:21:00,72100,Morning 2,9,4 NW,Cloudy,IR,BL
149.423,A2081,2019-08-26,1,Corner,-53.98381,48.35182,142,17:24:00,172400,Evening 1,22,3 E,Sunny,IR,BL
149.423,A2081,2019-08-26,2,Knoll,-53.98013,48.34954,300,17:18:00,171800,Evening 1,22,3 E,Sunny,GR,BL
149.423,A2081,2019-08-26,3,Spruce,-53.98246,48.34985,12,17:27:00,172700,Evening 1,22,3 E,Sunny,GR,BL
149.423,A2081,2019-08-27,1,Flagging Tape,-53.98401,48.35032,15,07:03:00,70300,Morning 2,10,2 SE,Clear,IR,BL
149.423,A2081,2019-08-27,2,Spruce,-53.98246,48.34985,353,07:07:00,70700,Morning 2,10,2 SE,Clear,GR,BL
149.423,A2081,2019-08-27,3,Rock,-53.98146,48.34948,344.5,07:18:00,71800,Morning 2,10,2 SE,Clear,GR,BL
149.423,A2081,2019-08-28,1,Corner,-53.98381,48.35182,163.5,18:48:00,184800,Evening 1,16,6 NE,Mostly Cloudy,IR,BL
149.423,A2081,2019-08-28,2,Knoll,-53.98013,48.34954,296,18:40:00,184000,Evening 1,16,6 NE,Mostly Cloudy,GR,BL
149.423,A2081,2019-08-28,3,Rock,-53.98146,48.34948,316.5,18:55:00,185500,Evening 1,16,6 NE,Mostly Cloudy,GR,BL
149.423,A2081,2019-08-29,1,Middle,-53.98392,48.35111,33.5,06:51:00,65100,Morning 2,10,5 NNE,Drizzling,IR,BL
149.423,A2081,2019-08-29,2,Knoll,-53.98013,48.34954,311,06:50:00,65000,Morning 2,10,5 NNE,Drizzling,GR,BL
149.423,A2081,2019-08-29,3,Rock,-53.98146,48.34948,324.5,07:06:00,70600,Morning 2,10,5 NNE,Drizzling,GR,BL
149.423,A2081,2019-08-31,1,Knoll,-53.98013,48.34954,312.5,18:51:00,185100,Evening 1,23,17 SW,Partly Cloudy,GR,BL
149.423,A2081,2019-08-31,2,Spruce,-53.98246,48.34985,322.5,18:57:00,185700,Evening 1,23,17 SW,Partly Cloudy,GR,BL
149.423,A2081,2019-08-31,3,Rock,-53.98146,48.34948,320,19:06:00,190600,Evening 1,23,17 SW,Partly Cloudy,GR,BL
149.423,A2081,2019-09-01,1,Corner,-53.98381,48.35182,136.5,09:14:00,91400,Morning 3,15,19 WSW,Sunny,IR,BL
149.423,A2081,2019-09-01,2,Middle,-53.98392,48.35111,47,09:25:00,92500,Morning 3,15,19 WSW,Sunny,IR,BL
149.423,A2081,2019-09-01,3,Spruce,-53.98246,48.34985,345,09:28:00,92800,Morning 3,15,19 WSW,Sunny,GR,BL
149.513,A2034,2019-05-11,1,Corner,-53.98381,48.35182,147.5,10:00:00,100000,Morning,1,5 VR,Very light snow,IR,BL
149.513,A2034,2019-05-11,2,Spruce,-53.98246,48.34985,45,10:04:00,100400,Morning,1,5 VR,Very light snow,GR,BL
149.513,A2034,2019-05-11,3,New point,-53.98391,48.35098,132,11:49:00,114900,Morning,1,5 VR,Very light snow,IR,BL
149.513,A2034,2019-05-12,1,Spruce,-53.98246,48.34985,24,15:19:00,151900,Afternoon 1,5,11 NNW,Cloudy,GR,BL
149.513,A2034,2019-05-12,2,Flagging Tape,-53.98401,48.35032,72,15:11:00,151100,Afternoon 1,5,11 NNW,Cloudy,IR,BL
149.513,A2034,2019-05-12,3,New point,-53.98393,48.35112,105,15:38:00,153800,Afternoon 1,5,11 NNW,Cloudy,IR,BL
149.513,A2034,2019-05-13,1,Knoll,-53.98013,48.34954,3.5,09:10:00,91000,Morning 1,4,13 NNW,Mixed clouds,GR,BL
149.513,A2034,2019-05-13,2,Corner,-53.98381,48.35182,105.5,09:09:00,90900,Morning 1,4,13 NNW,Mixed clouds,IR,BL
149.513,A2034,2019-05-13,3,Spruce,-53.98246,48.34985,39.5,09:21:00,92100,Morning 1,4,13 NNW,Mixed clouds,GR,BL
